id,oth,rol,dur,globPos,pa,pb,do,osb,osa,opb,opa,trans,simpl,size,ouais,oui,mh,laughter,dac,non,ok,ah,voila,mais,bon,et,nbouais,nbmh,phonSplit,prevSize,prevFirstTok,prevLastTok,prevFirstBi,prevLastBi,prevJe,prevTu,prevFeed,othSize,othFirstTok,othLastTok,othFirstBi,othLastBi,othJe,othTu,othFeed,gest,steepness,slope,NanRatio,f0min,f0max,f0stdev,span,height,duration,form1,form2,form3,aperiodAV,intQ1,intQ2,intQ3,intQ1raw,intQ2raw,intQ3raw,steepnessInterl,slopeInterl,NanRatioInterl,f0minInterl,f0maxInterl,f0stdevInterl,spanInterl,heightInterl,durationInterl,aperiodAVInterl,intQ1Interl,intQ2Interl,intQ3Interl,SimScore,TFcompared,contact,ack,evaluation,reponse,invitation,autre,local,global,aucune,contin,pivot,clot,assert,quest,feedback,essai,ordre,incomp,inint,approbation,desap,confirmation,doute,attendu,inattendu,amuse,gene,baseCat,evalCat
CID_AC_1_3809570,MB,-,0.3075,0.9561433068,2.6329293774,11.9039,0.3075,5.04,1.277,0,0,et ouais,complex,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,-,-,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,0.005818,0.007555,0.092199,-2.996616,0.002086,0.820506,2.998702,-0.150042,0.3075,199.551459,2503.520512,10000,0.03901,-2.03097,-1.360118,-0.988789,51.324248,56.435356,59.264443,-0.060388,-0.069015,3.605263,-1.583982,4.714583,3.028955,6.298565,4.197705,0.35,52.240526,-4.237785,-2.247301,-0.719846,0.043106,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,evaluation,approbation
CID_LL_1_2848187,NH,-,0.2017947716,0.9480974788,1.1507,1.6934052284,0,0,0,0.3875052284,0.7578,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6070264885,9,la,acceptée,la_situation,été_acceptée,0,0,0,1,ouais,ouais,-,-,0,0,1,NoData,0.000954,0.00189,0.294872,0.452144,0.803486,0.105993,0.351342,0.662689,0.2018,256.021192,2272.37881,7510.439497,0.242484,-2.102736,0.094721,0.310817,50.191777,67.070616,68.730471,-0.010593,-0.009251,3.673469,-4.50574,0.108403,1.926174,4.614143,-0.138668,0.4568,46.364844,-4.126457,-3.160724,-0.978274,0.349067,1,0,0.5,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0.1666666667,0,0.1666666667,0,0,0,None,None
MTR_MAX_5_26844,MAY,F,0.579,0.1453811272,3.656,3.379,0,0,0,1.179,0.4,mh mh,mh+,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.1727115717,5,*,un_peu,*_ensuite,remontes_un_peu,0,1,0,1,ouais,ouais,-,-,0,0,1,NoData,0.023232,0.016022,0.593407,-0.807975,4.37736,1.721278,5.185335,-0.525028,0.579,153.935122,3655.83522,6910.37885,0.261162,-1.546154,-0.198359,0.237371,61.855599,68.874742,71.143971,0.008632,0.007506,0.345029,-5.946385,3.181864,1.290205,9.128249,-0.120519,0.459,63.206028,-1.857275,-0.361223,0.082677,0.0146,0.008516,0,0.75,0.25,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0.25,0,0,0,0,0,ack,None
CID_YM_1_2284460,AG,-,2.1844627643,0.6390197464,5.0668880262,1.5325,1.52,1.1798,0,0,0.3421591547,ouais la répa- # @,complex,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,1,#,#,-,-,0,0,0,11,du,quoi,du_tissu,halluciner_quoi,0,0,0,NoData,-0.024083,-0.050702,0.25,-1.521337,1.971232,0.903984,3.49257,0.65999,0.1889,342.446295,7363.850125,NaN,0.115393,-0.172054,0.950104,1.261567,70.165854,77.545342,79.593572,-0.01139,-0.055563,0.051282,0.421432,0.850124,0.134913,0.428692,0.56523,0.08,77.583745,1.422348,1.611278,1.690691,0.873214,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0.6666666667,0,evaluation,amuse
MTR_BLX_1_270418,BLY,F,0.439,0.5828075878,0.222,3.53,0,0,0,0.045,6.615,ok,ok,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,14,et,pirogues,et_tu,les_pirogues,0,2,2,3,ouais,complètement,ouais_*,*_complètement,0,0,1,NoData,0.004794,0.004358,0.582734,-1.205115,0.764111,0.572602,1.969226,-0.788632,0.439,255.571937,2929.942818,4838.496995,0.408626,-2.629428,-0.47949,0.141271,48.98086,63.63237,67.862763,0.016186,0.013053,0.409091,-0.607727,1.854531,0.869322,2.462258,0.144111,0.494,62.457235,-2.456011,-0.061468,0.586568,0.011392,0.008695,0,1,0,0,0,0,1,0,0,0,0,0,0.75,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,ack,None
MTR_ROX_1_470804,ROY,F,0.344,0.2842141281,2.407,2.256,0.26,0,0.601,0.189,0,mh,mh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,6,ouais,ça,ouais_en,fait_ça,0,0,1,1,ok,ok,-,-,0,0,1,NoData,0.001541,0.001781,3.435897,-1.451142,0.523793,0.668431,1.974935,-0.103543,0.344,137.02725,1996.652406,5702.452834,0.636586,-4.509664,-3.906663,-3.533815,42.160652,45.935017,48.268785,0.003167,0.003167,0.754386,-1.589068,-1.087468,0.145626,0.501599,-1.462185,0.398,57.547866,-3.603204,-0.680705,-0.493829,0.001626,0.001385,0.3333333333,0.3333333333,0,0,0,0.3333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None
MTR_VEY_5_144216,VEX,F,0.26,0.8023138791,1.387,6.665,0.249,0,3.051,0.359,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4615384615,14,pour,baratineurs,pour_remonter,les_baratineurs,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.013474,-0.020572,0.541176,-1.499019,0.212893,0.362239,1.711912,-0.722877,0.26,235.722086,1617.121084,6677.064821,0.246853,-1.80232,-0.05667,0.168833,49.043073,60.79025,62.307748,-0.002342,-0.001154,0.585938,-1.32865,0.049755,0.409372,1.378405,-0.854625,0.81,50.716724,-3.916435,-1.049409,-0.522803,0.011133,0.019418,0,1,0,0,0,0,1,0,0,0,0,0,0.6666666667,0,0,0,0.3333333333,0,0,0,0,0,0,0,0,0,0,ack,None
MTR_BLY_2_154934,BLX,F,0.581,0.3991046973,1.148,1.874,0.209,2.141,0,0,0.059,'ouais je l'' ai ouais',complex,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,1,#,#,-,-,0,0,0,1,'d''accord','d''accord',-,-,0,0,1,NoData,0.007418,0.015455,0.297297,-0.540292,0.206462,0.211496,0.746754,-0.02835,0.19,314.4232,1395.856654,3574.394284,0.140978,-1.964426,-0.214788,0.717813,55.76876,67.177228,73.258228,-0.009594,-0.053298,0.058824,-0.679473,-0.163942,0.159131,0.51553,-0.534095,0.07,59.585247,-0.38954,-0.242935,-0.004421,0.017012,0.068753,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,reponse,None
CID_AC_1_2569590,MB,-,0.3609,0.6449274537,1.8025352563,10.99,0.3609,5.17,0.9191,0,0,et ouais,complex,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,-,-,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.003289,-0.003635,0.138365,-0.924542,0.528182,0.193285,1.452723,-0.557293,0.3609,224.023083,7880.245368,NaN,0.069079,-1.820889,-1.165497,-0.777839,52.924819,57.918133,60.871634,0.005859,0.017753,0.346939,-0.545896,-0.174056,0.11566,0.37184,-0.292447,0.13,58.453312,-1.608708,-1.232938,-0.591185,0.855737,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,evaluation,approbation
CID_MG_1_2460863,BX,-,0.9387785544,0.6785272908,2.2543041609,6.5872650131,0.4067632258,5.0753367742,0,0,-0.1620153287,'ah ouais d''accord ouais',complex,4,1,0,0,0,1,0,0,1,0,0,0,0,2,0,-1,1,-,-,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,0,0,Inf,NaN,NaN,NaN,NaN,NaN,0.9388,495.140459,8017.794127,NaN,0.252016,-2.325414,-0.489861,-0.103511,52.912007,65.617443,68.291707,0.001738,0.002759,1.571429,0.246676,0.596725,0.062681,0.350049,0.377545,0.25,65.814154,-1.670473,-0.247656,0.218437,NaN,1,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0,0,ack,None
CID_AG_1_2985907,YM,-,0.9526,0.8352318664,9.58,5.5713494189,0.0826,3.7274,0,0,-0.2959,t- oui mh ouais,complex,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-1,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,0.000932,0.000391,2.138158,-3.143269,0.693783,0.576049,3.837053,-0.564397,0.9526,188.203982,8766.091508,NaN,0.585949,-4.803615,-3.400439,-1.751303,34.840219,44.226418,55.257911,-0.005972,-0.004391,1.385965,-1.55845,0.493148,0.539177,2.051598,0.187106,0.5423,66.383068,-1.125492,-0.745019,-0.273531,0.952051,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
CID_LL_1_2846320,NH,-,0.1741,0.9474758284,1.6934052284,6.3465881862,0.1741,0.7268,1.3059,0,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.459506031,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.008138,-0.018495,0.333333,-0.296816,0.441519,0.208736,0.738335,0.072825,0.1741,218.860627,2537.061267,7051.480589,0.241691,-2.138136,-0.458021,0.038292,49.919863,62.824966,66.637181,-0.002881,-0.002126,1.037594,-0.174135,1.087029,0.347736,1.261165,0.459944,0.54,56.024636,-3.172163,-1.541741,0.647955,1.079859,1,0.1666666667,0.3333333333,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,None,None
MTR_VEY_7_254843,VEX,F,1.748,0.9842180919,2.3384,0.816,0,0,0,0.499,-1.687,* ok,complex,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,tu,arrêtes,'tu_t''','t''_arrêtes',0,1,0,14,mais,petite,mais_elle,petite_petite,0,0,1,NoData,-0.000913,-0.000209,5.578947,-0.205301,3.765866,1.129498,3.971168,1.221218,1.748,327.946519,2790.613052,5370.846186,0.757996,-4.434673,-4.125182,-2.655529,31.016569,33.297767,44.130304,-0.007671,-0.007412,1.406977,-1.156329,-0.131064,0.269215,1.025265,-0.827223,0.412,46.340915,-4.222742,-2.336439,-1.099647,0.006759,0.007203,0.3333333333,0.3333333333,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0,0,None,None
CID_CM_1_2635420,AB,-,1.5798970893,0.7369047518,0.5880788373,2.2600240734,1.5798970893,6.3100240734,0.2942788373,0,0,@,@,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,-,-,-,-,0,0,0,2,oui,ouais,oui_ouais,oui_ouais,0,0,2,NoData,0.000898,0.000227,59.769231,-2.34759,0.065192,0.856106,2.412782,-0.472636,1.5799,107.014056,6452.466144,8789.546792,0.932885,-4.930417,-3.249151,-0.923544,36.082897,47.58478,63.494734,0.178649,0.714595,7.333333,-2.534103,-0.520892,0.80368,2.013212,-0.574688,0.1,60.751944,-1.075634,-0.921097,-0.587962,1.742064,1,0,0.25,0.5,0,0,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,None,amuse
MTR_ROX_1_27057,ROY,F,0.319,0.016333722,0.922,2.301,0.178,0,0.865,0.384,0,mh mh,mh+,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.5642633229,7,tu,droite,tu_pars,à_droite,0,1,0,2,mh,mh,mh_mh,mh_mh,0,0,2,NoData,0.014611,0.018264,0.666667,-0.957467,1.457355,0.757237,2.414822,-0.096548,0.319,123.610157,6516.854235,NaN,0.203969,-1.714246,-1.004384,-0.634553,59.658013,64.10125,66.416136,0.002151,0.001674,2.381579,-1.338244,0.782273,0.50679,2.120516,0.608286,0.512,55.88974,-3.169096,-1.907124,-0.504222,0.012461,0.01659,0,1,0,0,0,0,1,0,0,0,0,0,0.3333333333,0,0,0,0.6666666667,0,0,0,0,0,0,0,0,0,0,ack,None
CID_AP_1_1384030,LJ,-,0.22,0.3413055973,0,0.2702,0.19,0.3107,0,0,3.68,bon,bon,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,#,#,-,-,0,0,0,19,ben,vois,ben_le,tu_vois,0,1,2,NoData,0.000796,0.001434,0.067308,-0.320513,-0.055451,0.068776,0.265061,-0.147706,0.22,415.767444,3544.047492,6959.33505,0.026291,-0.917968,0.491684,0.578676,64.159587,74.854734,75.514756,-0.008106,-0.008271,0.298013,-0.682949,0.627013,0.385717,1.309962,0.114945,0.39,58.566104,-2.132178,-1.233812,0.119242,0.87682,1,0,0,0,0,0,1,1,0,0,0.3333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,autre,None
CID_AP_1_3897070,LJ,-,0.6318229635,0.9610281851,4.2680745736,1.1074387736,0.6318229635,1.6530024629,0.7380745736,0,0,@,@,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,#,#,-,-,0,0,0,1,@,@,-,-,0,0,1,NoData,-0.007058,-0.004467,0.483568,-4.930218,2.301034,1.42165,7.231252,-0.08806,0.6318,219.228148,7319.435308,NaN,0.28783,-2.162412,-0.458944,0.011071,54.717882,67.642242,71.208285,-0.00041,-0.000193,0.238372,-0.513603,0.569209,0.296525,1.082812,0.300324,0.85,66.271022,0.019243,0.34714,0.79158,1.016823,1,0,0,0.3333333333,0,0,0.6666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666667,0,autre,amuse
CID_YM_1_362476,AG,-,0.3689620475,0.1013935904,0,4.5284618749,0.1123620475,1.7971379525,0,0,1.9746,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4117339431,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.001888,-0.002041,0.225166,-0.697987,0.145151,0.157461,0.843137,-0.21293,0.369,122.147592,6316.177073,8442.169559,0.186221,-0.192378,0.232042,0.462944,70.032203,72.823253,74.341701,0,0,Inf,NaN,NaN,NaN,NaN,NaN,0.1295,47.099783,-4.097175,-3.061194,-1.381163,NaN,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666667,0,0,0,0.3333333333,0,0,0,evaluation,approbation
MTR_MAY_8_319094,MAX,F,0.209,0.8505560171,1.694,1.024,0.209,0.282,1.442,0,0,mh mh,mh+,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.2392344498,1,#,#,-,-,0,0,0,11,donc,promis,donc_là,cadeau_promis,1,0,0,NoData,0.007243,0.013795,0.082474,-0.515765,0.596364,0.331012,1.112129,-0.167644,0.209,220.182647,4707.627678,7138.21441,0.072166,-2.536347,-2.049809,-1.401892,51.693883,55.038018,59.491357,0,0,Inf,NaN,NaN,NaN,NaN,NaN,0.08,46.044186,-6.661615,-5.84154,-5.414277,0.007243,0.013795,0,1,0,0,0,0,1,0,0,0,0,0,0.75,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,ack,None
CID_NH_1_1196710,LL,-,0.13,0.3983578089,0,1.8982,0.13,0.3210149797,0.8053456315,0,0,oui,oui,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,#,#,-,-,0,0,0,1,ouais,ouais,-,-,0,0,1,NoData,0.037665,0.114136,0.5,0.939421,2.340012,0.494174,1.400592,1.828228,0.13,330.023445,2784.612263,NaN,0.574402,-3.157182,-0.040252,0.258439,45.136734,64.729999,66.607593,0.000071,0.000125,0.540541,-0.204411,0.166745,0.096114,0.371156,-0.049499,0.2269,57.228573,-1.708266,-0.798225,-0.542783,0.041954,1,0,0.1428571429,0.1428571429,0,0,0.7142857143,1,0,0,0.1428571429,0.1428571429,0,0.8571428571,0,0,0,0,0,0.1428571429,0.1428571429,0,0,0,0,0,0,0,autre,None
CID_CM_1_2641320,AB,-,0.3698767944,0.7385544776,0.2101232056,3.01,0.3698767944,0.1,3.6701232056,0,0,ah ouais,complex,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-1,1,#,#,-,-,0,0,0,3,'c''',ça,'c''_est_terrible',est_terrible_ça,0,0,0,NoData,-0.002415,-0.002611,0.15625,-0.320544,0.317577,0.195687,0.638121,0.06833,0.3699,368.234818,4904.186726,8547.207484,0.100456,-0.317086,0.197945,0.355366,67.64364,71.167072,72.244016,-0.002684,-0.007064,0.070423,0.091961,0.448494,0.07359,0.356534,0.161766,0.15,66.432167,-0.179386,0.057025,0.392611,1.051437,1,0,0.25,0.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0,0,0,0.75,0,0,evaluation,inattendu
MTR_ROY_2_478350,ROX,F,0.133,0.8189877083,2.788,1.232,0,0,0,0.039,1.561,oui,oui,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3759398496,5,pile,dessous,pile_poil,en_dessous,0,0,0,3,juste,dessous,juste_en,en_dessous,0,0,0,NoData,0.114686,0.342346,0.595238,-0.43245,3.161708,1.633411,3.594157,2.836078,0.133,363.086708,7002.491098,NaN,0.361809,-0.375065,-0.138714,0.047086,26.356845,30.700488,34.115114,0.010179,0.010714,9,2.400174,2.580753,0.059394,0.180578,2.507618,0.379,34.262792,-0.559248,-0.361856,-0.174332,0.104507,0.331632,0,0,0,1,0,0,1,0,0,0,0,0,0.3333333333,0.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,reponse,None
CID_CM_1_2270200,AB,-,0.26,0.6347835078,2.04,2.9965516515,0.26,2.85,1.18,0,0,ah ouais,complex,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-1,1,#,#,-,-,0,0,0,1,@,@,-,-,0,0,1,NoData,0.009259,0.014136,0.10084,-2.328904,0.906678,0.602848,3.235582,0.538459,0.26,338.345911,5475.492627,8297.073964,0.049193,-0.13782,0.313281,0.692074,68.87003,71.956106,74.547508,0.001746,0.001449,0.868217,-0.782493,-0.013448,0.182723,0.769045,-0.397356,0.48,60.785016,-1.920469,-0.327196,0.206082,0.247366,1,0,0.25,0.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0,evaluation,None
MTR_VEX_3_200972,VEY,F,0.473,0.6272532374,5.598,3.273,0,0,0,0.264,0.45,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0845665962,6,et,gauche,et_tu,la_gauche,0,1,0,1,ouais,ouais,-,-,0,0,1,NoData,0.009913,0.008365,0.008511,-0.879151,2.497551,0.999481,3.376702,-0.451034,0.473,212.537279,3855.644684,7160.600309,0.010743,-0.34292,-0.087403,0.018758,61.158093,62.78816,63.465414,-0.066192,-0.067889,5.290323,-5.210829,-0.552242,1.793609,4.658587,-0.909133,0.388,46.56456,-4.076261,-2.987953,-1.452933,0.076105,0.076254,0,1,0,0,0,0,1,0,0,0.3333333333,0,0,0.6666666667,0,0,0,0.3333333333,0,0,0,0,0,0,0,0,0,0,ack,None
MTR_VEX_3_251054,VEY,F,0.508,0.7835640501,4.357,7.349,0.508,0.027,3.551,0,0,mh mh,mh+,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.1181102362,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,0.009222,0.007233,0.024096,-0.839657,2.747595,0.914976,3.587251,-0.259313,0.508,232.795228,4627.104446,7226.930682,0.018511,-1.066816,-0.367562,0.017072,56.540008,61.000892,63.454661,0.013164,0.009972,0.955556,-4.858381,0.713928,2.222269,5.572309,-0.473679,0.527,48.192411,-3.815542,-2.180929,-1.200495,0.003942,0.00274,0,1,0,0,0,0,1,0,0,0.3333333333,0,0,0.6666666667,0,0,0,0.3333333333,0,0,0,0,0,0,0,0,0,0,ack,None
MTR_ROX_7_83284,ROY,G,0.462,0.3538093642,2.993,0.674,0.153,1.384,0,0,-0.039,voilà,voilà,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,#,#,-,-,0,0,0,7,voilà,su-,voilà_tu,*_su-,0,1,2,NoData,0.018833,0.016235,0.221053,-0.826044,3.739555,1.344883,4.565599,-0.182003,0.462,262.478559,6152.717221,NaN,0.129664,-1.708488,0.310324,0.581489,59.461712,70.548867,72.038084,0.025626,0.027117,0.369565,-0.504713,2.666069,1.168285,3.170782,0.546857,0.377,64.833517,-1.167435,-0.095275,0.532649,0.006793,0.010882,0,0,0.3333333333,0.6666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,reponse,confirmation
CID_AG_1_1894417,YM,-,0.346,0.5299151654,2.4465,0.2872,0.1396067806,3.0972,0,0,0.5126,et ouais,complex,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,#,#,-,-,0,0,0,9,plus,hein,plus_la,thèse_hein,0,0,0,NoData,-0.000338,-0.000389,0.722772,-1.391497,-0.173834,0.355567,1.217664,-0.383104,0.346,604.092188,3039.026902,8742.849421,0.296601,-3.260452,-2.212843,-1.488202,45.16283,52.170552,57.017859,-0.003722,-0.003722,0.234568,-0.972467,0.187876,0.268963,1.160343,-0.049124,0.3984,68.929617,-0.469618,0.134633,0.202304,0.924162,1,0,0.5,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,None,None
CID_IM_1_1419975,ML,-,0.2349,0.3904176742,1.7499,9.5582,0,0,0,0.0903,0.6999,mh,mh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,20,tu,vois,tu_as,tu_vois,0,2,0,1,-,-,-,-,0,0,0,NoData,0.012772,0.021647,0.296703,-2.881896,0.759098,0.637365,3.640993,-0.364434,0.2349,218.098552,8859.122023,NaN,0.163859,-1.218899,-0.653383,0.239608,60.131302,63.86139,69.751482,0.005486,0.028134,0.772727,-0.280767,0.093183,0.11656,0.373951,-0.127991,0.0776,57.324017,-1.590883,-1.000398,-0.575756,0.929516,1,0,0.75,0,0.25,0,0,1,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
CID_AC_1_2680870,MB,-,0.95,0.6728570172,4.2692,4.77,0.81,0.49,0,0,0.57,nature ouais mh,complex,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-1,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.002133,-0.000896,0.329609,-0.496822,0.850572,0.423482,1.347394,-0.03854,0.95,288.501896,7353.031192,NaN,0.173531,-1.795337,-0.636734,-0.07667,53.119495,61.946692,66.21372,0.004884,0.003891,0.818841,-0.558727,1.049565,0.427582,1.608292,0.714562,0.5,62.181006,-2.455239,-0.375445,0.554453,0.622159,1,0,0.3333333333,0.3333333333,0,0,0.3333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0.3333333333,0,0,0,0,0,None,None
MTR_VEX_2_112824,VEY,G,0.87,0.412951927,0,0.643,0,0,0,0.645,1.723,mh mh mh oui,complex,4,0,1,1,0,0,0,0,0,0,0,0,0,0,3,-1,6,je,verticale,je_descends,la_verticale,1,0,0,1,*,*,-,-,0,0,0,NoData,0.001413,0.000648,0.048077,-3.371572,0.230029,0.360882,3.601601,-0.342403,0.87,240.957946,3471.330943,7077.114461,0.022752,-1.056704,-0.159119,0.097,57.873707,63.813057,65.507803,0.005057,0.003405,0.767857,-0.008202,1.685059,0.515868,1.693262,0.875046,0.593,53.073746,-3.682002,-0.605777,0.344566,0.003644,0.002757,0,0,0.3333333333,0.6666666667,0,0,1,0,0,0,0,0,0.3333333333,0,0,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0.3333333333,0,0,0,0,reponse,None
CID_LJ_1_3123432,AP,-,0.5,0.7702469053,0,0.9345,0.402,0,0.378,0.372,0,ah ouais,complex,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-1,6,je_sais,hum,je_sais_pas,est_hum,0,0,0,5,@,@,@_ah,mais_@,0,0,4,NoData,0.003139,0.002502,0.588608,-0.170793,0.667965,0.251045,0.838758,0.203729,0.5,432.800121,7370.755864,NaN,0.239298,-0.536991,0.105887,0.703541,62.424764,67.101349,71.448952,0.073478,0.144075,3.08,-5.288358,-0.164227,2.297617,5.124131,-0.449874,0.2034,55.799457,-2.218822,-2.105837,-1.791799,0.578775,1,0,0.3333333333,0,0,0,0.6666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,autre,None
CID_LJ_1_2116820,AP,-,0.2068,0.5220136229,0.3832,0.96,0.2068,1.83,2.9132,0,0,mh,mh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,#,#,-,-,0,0,0,8,pour,euh,pour_voir,après_euh,0,0,1,NoData,0.00039,0.00075,0.072165,-0.786901,0.004114,0.207991,0.791015,-0.356172,0.2068,152.438824,7800.401432,NaN,0.080083,-2.097784,-1.337704,-0.890728,51.070844,56.600013,59.851521,-0.009624,-0.012338,0.380531,-1.24722,0.187472,0.324905,1.434691,-0.284695,0.31,66.104131,-0.899311,-0.366739,-0.060352,0.966474,1,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0,0,ack,None
CID_AG_1_1887923,YM,-,0.23,0.5280985776,0,2.2787791587,0.23,2.3682,0.2224,0,0,voilà,voilà,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,#,#,-,-,0,0,0,20,bien,*,bien_tu,les_*,0,1,2,NoData,0.005883,0.010143,0.348837,-0.617456,-0.130924,0.161874,0.486532,-0.335747,0.23,364.5661,1934.860768,8349.581313,0.272609,-2.441625,0.189913,0.627907,50.640166,68.243194,71.17305,-0.001908,-0.006816,0.037037,-0.874711,-0.60458,0.07383,0.270131,-0.655565,0.11,64.672166,-1.077498,-0.985018,-0.936108,0.808562,1,0,0,0,0.5,0,0.5,1,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,None,None
MTR_MAX_6_68272,MAY,G,0.417,0.2173800218,0,3.2551,0,0,0,0.407,5.575,ok,ok,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,ouais,ouais,-,-,0,0,1,10,*,droite,*_donc,par_la_droite,0,2,1,NoData,0.022502,0.021533,1.985714,-0.996827,2.716951,1.021449,3.713777,1.146256,0.417,218.273536,2962.494846,4273.949525,0.567609,-6.258039,-3.322263,-1.281386,46.141901,58.677723,67.392309,0.016826,0.021164,0.195489,-0.247261,2.22608,0.780853,2.473341,-0.15113,0.316,60.276307,-2.828247,-0.346022,0.129562,0.005676,0.000369,0,0,0,0,1,0,1,0,0,0,0,0,0.6666666667,0,0.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,invitation,None
